1789680885.304	event-wait	axi-0794d62d-d506e06a	settled	received	
1789680885.436	event-wait	axi-0794d62d-d506e06a	settled	suppressed	no-completion-proof
1789680906.342	native-hook	axi-0794d62d-d506e06a	settled	received	
1789680906.450	native-hook	axi-0794d62d-d506e06a	settled	suppressed	no-completion-proof
1789680906.959	event-wait	axi-0794d62d-d506e06a	settled	received	
1789680907.037	collect	axi-0794d62d-d506e06a	settled	received	
1789680907.105	event-wait	axi-0794d62d-d506e06a	settled	delivered	delivered
1789680907.167	collect	axi-0794d62d-d506e06a	settled	suppressed	duplicate-settled
1789680916.084	render	axi-0794d62d-d506e06a	settled	received	
